Year,Quarter,Month,Day,Median of REFERFILE_DAYS,PRETRIAL
2019,Qtr 1,February,27,20,ROR/Bonded
2019,Qtr 1,February,28,0,Detained
2019,Qtr 1,February,28,7,ROR/Bonded
2019,Qtr 1,March,1,0,Detained
2019,Qtr 1,March,1,19,ROR/Bonded
2019,Qtr 1,March,4,0,Detained
2019,Qtr 1,March,4,2,ROR/Bonded
2019,Qtr 1,March,5,0,Detained
2019,Qtr 1,March,5,8,ROR/Bonded
2019,Qtr 1,March,6,0,Detained
2019,Qtr 1,March,6,22,ROR/Bonded
2019,Qtr 1,March,7,0,Detained
2019,Qtr 1,March,7,25,ROR/Bonded
2019,Qtr 1,March,8,0,Detained
2019,Qtr 1,March,8,33,ROR/Bonded
2019,Qtr 1,March,11,0,Detained
2019,Qtr 1,March,11,18,ROR/Bonded
2019,Qtr 1,March,12,0,Detained
2019,Qtr 1,March,12,1,ROR/Bonded
2019,Qtr 1,March,13,0,Detained
2019,Qtr 1,March,13,9,ROR/Bonded
2019,Qtr 1,March,14,0,Detained
2019,Qtr 1,March,14,27,ROR/Bonded
2019,Qtr 1,March,15,0,Detained
2019,Qtr 1,March,15,27,ROR/Bonded
2019,Qtr 1,March,16,11,Detained
2019,Qtr 1,March,17,1,ROR/Bonded
2019,Qtr 1,March,18,0,Detained
2019,Qtr 1,March,18,2,ROR/Bonded
2019,Qtr 1,March,19,0,Detained
2019,Qtr 1,March,19,17,ROR/Bonded
2019,Qtr 1,March,20,0,Detained
2019,Qtr 1,March,20,2,ROR/Bonded
2019,Qtr 1,March,21,0,Detained
2019,Qtr 1,March,21,1,ROR/Bonded
2019,Qtr 1,March,22,0,Detained
2019,Qtr 1,March,22,10,ROR/Bonded
2019,Qtr 1,March,25,0,Detained
2019,Qtr 1,March,25,8,ROR/Bonded
2019,Qtr 1,March,26,0,Detained
2019,Qtr 1,March,26,8,ROR/Bonded
2019,Qtr 1,March,27,0,Detained
2019,Qtr 1,March,27,9,ROR/Bonded
2019,Qtr 1,March,28,0,Detained
2019,Qtr 1,March,28,10,ROR/Bonded
2019,Qtr 1,March,29,0,Detained
2019,Qtr 1,March,29,20,ROR/Bonded
2019,Qtr 1,March,30,10,Detained
2019,Qtr 1,March,30,9,ROR/Bonded
2019,Qtr 1,March,31,0,Detained
2019,Qtr 1,March,31,34,ROR/Bonded
2019,Qtr 2,April,2,0,Detained
2019,Qtr 2,April,2,9,ROR/Bonded
2019,Qtr 2,April,3,0,Detained
2019,Qtr 2,April,3,16,ROR/Bonded
2019,Qtr 2,April,4,0,Detained
2019,Qtr 2,April,4,3,ROR/Bonded
2019,Qtr 2,April,5,0,Detained
2019,Qtr 2,April,5,12,ROR/Bonded
2019,Qtr 2,April,7,1,Detained
2019,Qtr 2,April,8,1,Detained
2019,Qtr 2,April,8,1,ROR/Bonded
2019,Qtr 2,April,9,0,Detained
2019,Qtr 2,April,9,8,ROR/Bonded
2019,Qtr 2,April,10,0,Detained
2019,Qtr 2,April,10,29,ROR/Bonded
2019,Qtr 2,April,11,0,Detained
2019,Qtr 2,April,11,5,ROR/Bonded
2019,Qtr 2,April,12,0,Detained
2019,Qtr 2,April,12,32,ROR/Bonded
2019,Qtr 2,April,13,2,ROR/Bonded
2019,Qtr 2,April,15,1,Detained
2019,Qtr 2,April,15,2,ROR/Bonded
2019,Qtr 2,April,16,0,Detained
2019,Qtr 2,April,16,29,ROR/Bonded
2019,Qtr 2,April,17,0,Detained
2019,Qtr 2,April,17,1,ROR/Bonded
2019,Qtr 2,April,18,0,Detained
2019,Qtr 2,April,18,3,ROR/Bonded
2019,Qtr 2,April,19,0,Detained
2019,Qtr 2,April,19,31,ROR/Bonded
2019,Qtr 2,April,20,32,ROR/Bonded
2019,Qtr 2,April,22,0,Detained
2019,Qtr 2,April,22,2,ROR/Bonded
2019,Qtr 2,April,23,0,Detained
2019,Qtr 2,April,23,12,ROR/Bonded
2019,Qtr 2,April,24,0,Detained
2019,Qtr 2,April,24,30,ROR/Bonded
2019,Qtr 2,April,25,0,Detained
2019,Qtr 2,April,25,24,ROR/Bonded
2019,Qtr 2,April,26,0,Detained
2019,Qtr 2,April,26,10,ROR/Bonded
2019,Qtr 2,April,27,2,ROR/Bonded
2019,Qtr 2,April,28,1,Detained
2019,Qtr 2,April,29,0,Detained
2019,Qtr 2,April,29,16,ROR/Bonded
2019,Qtr 2,April,30,0,Detained
2019,Qtr 2,April,30,10,ROR/Bonded
2019,Qtr 2,May,1,0,Detained
2019,Qtr 2,May,1,13,ROR/Bonded
2019,Qtr 2,May,2,0,Detained
2019,Qtr 2,May,2,15,ROR/Bonded
2019,Qtr 2,May,3,0,Detained
2019,Qtr 2,May,3,29,ROR/Bonded
2019,Qtr 2,May,5,33,ROR/Bonded
2019,Qtr 2,May,6,0,Detained
2019,Qtr 2,May,6,15,ROR/Bonded
2019,Qtr 2,May,7,0,Detained
2019,Qtr 2,May,7,28,ROR/Bonded
2019,Qtr 2,May,8,0,Detained
2019,Qtr 2,May,8,15,ROR/Bonded
2019,Qtr 2,May,9,0,Detained
2019,Qtr 2,May,9,12,ROR/Bonded
2019,Qtr 2,May,10,0,Detained
2019,Qtr 2,May,10,16,ROR/Bonded
2019,Qtr 2,May,11,2,Detained
2019,Qtr 2,May,11,25,ROR/Bonded
2019,Qtr 2,May,13,1,Detained
2019,Qtr 2,May,13,29,ROR/Bonded
2019,Qtr 2,May,14,0,Detained
2019,Qtr 2,May,14,16,ROR/Bonded
2019,Qtr 2,May,15,0,Detained
2019,Qtr 2,May,15,22,ROR/Bonded
2019,Qtr 2,May,16,0,Detained
2019,Qtr 2,May,16,7,ROR/Bonded
2019,Qtr 2,May,17,0,Detained
2019,Qtr 2,May,17,4,ROR/Bonded
2019,Qtr 2,May,18,13,ROR/Bonded
2019,Qtr 2,May,19,24,ROR/Bonded
2019,Qtr 2,May,20,0,Detained
2019,Qtr 2,May,20,3,ROR/Bonded
2019,Qtr 2,May,21,0,Detained
2019,Qtr 2,May,21,8,ROR/Bonded
2019,Qtr 2,May,22,0,Detained
2019,Qtr 2,May,22,2,ROR/Bonded
2019,Qtr 2,May,23,0,Detained
2019,Qtr 2,May,23,14,ROR/Bonded
2019,Qtr 2,May,24,0,Detained
2019,Qtr 2,May,24,15,ROR/Bonded
2019,Qtr 2,May,25,5,ROR/Bonded
2019,Qtr 2,May,26,1,Detained
2019,Qtr 2,May,26,43,ROR/Bonded
2019,Qtr 2,May,28,0,Detained
2019,Qtr 2,May,28,2,ROR/Bonded
2019,Qtr 2,May,29,0,Detained
2019,Qtr 2,May,29,11,ROR/Bonded
2019,Qtr 2,May,30,0,Detained
2019,Qtr 2,May,30,3,ROR/Bonded
2019,Qtr 2,May,31,0,Detained
2019,Qtr 2,May,31,26,ROR/Bonded
2019,Qtr 2,June,1,26,ROR/Bonded
2019,Qtr 2,June,2,1,Detained
2019,Qtr 2,June,3,0,Detained
2019,Qtr 2,June,3,1,ROR/Bonded
2019,Qtr 2,June,4,0,Detained
2019,Qtr 2,June,4,7,ROR/Bonded
2019,Qtr 2,June,5,0,Detained
2019,Qtr 2,June,5,22,ROR/Bonded
2019,Qtr 2,June,6,0,Detained
2019,Qtr 2,June,6,14,ROR/Bonded
2019,Qtr 2,June,7,0,Detained
2019,Qtr 2,June,7,25,ROR/Bonded
2019,Qtr 2,June,8,5,Detained
2019,Qtr 2,June,9,12,Detained
2019,Qtr 2,June,10,0,Detained
2019,Qtr 2,June,10,11,ROR/Bonded
2019,Qtr 2,June,11,0,Detained
2019,Qtr 2,June,11,6,ROR/Bonded
2019,Qtr 2,June,12,0,Detained
2019,Qtr 2,June,12,20,ROR/Bonded
2019,Qtr 2,June,13,0,Detained
2019,Qtr 2,June,13,7,ROR/Bonded
2019,Qtr 2,June,14,0,Detained
2019,Qtr 2,June,14,17,ROR/Bonded
2019,Qtr 2,June,15,23,Detained
2019,Qtr 2,June,15,23,ROR/Bonded
2019,Qtr 2,June,17,0,Detained
2019,Qtr 2,June,17,1,ROR/Bonded
2019,Qtr 2,June,18,0,Detained
2019,Qtr 2,June,18,2,ROR/Bonded
2019,Qtr 2,June,19,0,Detained
2019,Qtr 2,June,19,16,ROR/Bonded
2019,Qtr 2,June,20,0,Detained
2019,Qtr 2,June,20,19,ROR/Bonded
2019,Qtr 2,June,21,0,Detained
2019,Qtr 2,June,21,17,ROR/Bonded
2019,Qtr 2,June,22,19,ROR/Bonded
2019,Qtr 2,June,23,38,ROR/Bonded
2019,Qtr 2,June,24,0,Detained
2019,Qtr 2,June,24,18,ROR/Bonded
2019,Qtr 2,June,25,0,Detained
2019,Qtr 2,June,25,19,ROR/Bonded
2019,Qtr 2,June,26,0,Detained
2019,Qtr 2,June,26,37,ROR/Bonded
2019,Qtr 2,June,27,0,Detained
2019,Qtr 2,June,27,13,ROR/Bonded
2019,Qtr 2,June,28,0,Detained
2019,Qtr 2,June,28,26,ROR/Bonded
2019,Qtr 2,June,29,0,Detained
2019,Qtr 2,June,29,9,ROR/Bonded
2019,Qtr 2,June,30,34,ROR/Bonded
2019,Qtr 3,July,1,0,Detained
2019,Qtr 3,July,1,4,ROR/Bonded
2019,Qtr 3,July,2,0,Detained
2019,Qtr 3,July,2,1,ROR/Bonded
2019,Qtr 3,July,3,0,Detained
2019,Qtr 3,July,3,11,ROR/Bonded
2019,Qtr 3,July,5,0,Detained
2019,Qtr 3,July,5,0,ROR/Bonded
2019,Qtr 3,July,6,3,ROR/Bonded
2019,Qtr 3,July,8,0,Detained
2019,Qtr 3,July,8,1,ROR/Bonded
2019,Qtr 3,July,9,0,Detained
2019,Qtr 3,July,9,1,ROR/Bonded
2019,Qtr 3,July,10,0,Detained
2019,Qtr 3,July,10,9,ROR/Bonded
2019,Qtr 3,July,11,0,Detained
2019,Qtr 3,July,11,26,ROR/Bonded
2019,Qtr 3,July,12,0,Detained
2019,Qtr 3,July,12,10,ROR/Bonded
2019,Qtr 3,July,15,0,Detained
2019,Qtr 3,July,15,1,ROR/Bonded
2019,Qtr 3,July,16,0,Detained
2019,Qtr 3,July,16,0,ROR/Bonded
2019,Qtr 3,July,17,0,Detained
2019,Qtr 3,July,17,29,ROR/Bonded
2019,Qtr 3,July,18,0,Detained
2019,Qtr 3,July,18,2,ROR/Bonded
2019,Qtr 3,July,19,0,Detained
2019,Qtr 3,July,19,3,ROR/Bonded
2019,Qtr 3,July,21,44,ROR/Bonded
2019,Qtr 3,July,22,0,Detained
2019,Qtr 3,July,22,1,ROR/Bonded
2019,Qtr 3,July,23,0,Detained
2019,Qtr 3,July,23,0,ROR/Bonded
2019,Qtr 3,July,24,0,Detained
2019,Qtr 3,July,24,20,ROR/Bonded
2019,Qtr 3,July,25,0,Detained
2019,Qtr 3,July,25,36,ROR/Bonded
2019,Qtr 3,July,26,0,Detained
2019,Qtr 3,July,26,21,ROR/Bonded
2019,Qtr 3,July,27,9,Detained
2019,Qtr 3,July,27,5,ROR/Bonded
2019,Qtr 3,July,28,2,Detained
2019,Qtr 3,July,28,131,ROR/Bonded
2019,Qtr 3,July,29,0,Detained
2019,Qtr 3,July,29,7,ROR/Bonded
2019,Qtr 3,July,30,0,Detained
2019,Qtr 3,July,30,2,ROR/Bonded
2019,Qtr 3,July,31,0,Detained
2019,Qtr 3,July,31,6,ROR/Bonded
2019,Qtr 3,August,1,0,Detained
2019,Qtr 3,August,1,9,ROR/Bonded
2019,Qtr 3,August,2,0,Detained
2019,Qtr 3,August,2,3,ROR/Bonded
2019,Qtr 3,August,3,34,Detained
2019,Qtr 3,August,3,5,ROR/Bonded
2019,Qtr 3,August,5,0,Detained
2019,Qtr 3,August,5,1,ROR/Bonded
2019,Qtr 3,August,6,0,Detained
2019,Qtr 3,August,6,14,ROR/Bonded
2019,Qtr 3,August,7,0,Detained
2019,Qtr 3,August,7,15,ROR/Bonded
2019,Qtr 3,August,8,0,Detained
2019,Qtr 3,August,8,16,ROR/Bonded
2019,Qtr 3,August,9,0,Detained
2019,Qtr 3,August,9,3,ROR/Bonded
2019,Qtr 3,August,10,40,Detained
2019,Qtr 3,August,10,9,ROR/Bonded
2019,Qtr 3,August,12,0,Detained
2019,Qtr 3,August,12,7,ROR/Bonded
2019,Qtr 3,August,13,0,Detained
2019,Qtr 3,August,13,6,ROR/Bonded
2019,Qtr 3,August,14,0,Detained
2019,Qtr 3,August,14,26,ROR/Bonded
2019,Qtr 3,August,15,0,Detained
2019,Qtr 3,August,15,21,ROR/Bonded
2019,Qtr 3,August,16,0,Detained
2019,Qtr 3,August,16,10,ROR/Bonded
2019,Qtr 3,August,17,11,Detained
2019,Qtr 3,August,17,10,ROR/Bonded
2019,Qtr 3,August,19,0,Detained
2019,Qtr 3,August,19,18,ROR/Bonded
2019,Qtr 3,August,20,0,Detained
2019,Qtr 3,August,20,2,ROR/Bonded
2019,Qtr 3,August,21,0,Detained
2019,Qtr 3,August,21,6,ROR/Bonded
2019,Qtr 3,August,22,0,Detained
2019,Qtr 3,August,22,1,ROR/Bonded
2019,Qtr 3,August,23,0,Detained
2019,Qtr 3,August,23,24,ROR/Bonded
2019,Qtr 3,August,24,2,Detained
2019,Qtr 3,August,24,7,ROR/Bonded
2019,Qtr 3,August,26,0,Detained
2019,Qtr 3,August,26,2,ROR/Bonded
2019,Qtr 3,August,27,0,Detained
2019,Qtr 3,August,27,1,ROR/Bonded
2019,Qtr 3,August,28,0,Detained
2019,Qtr 3,August,28,26,ROR/Bonded
2019,Qtr 3,August,29,0,Detained
2019,Qtr 3,August,29,5,ROR/Bonded
2019,Qtr 3,August,30,0,Detained
2019,Qtr 3,August,30,13,ROR/Bonded
2019,Qtr 3,August,31,873,Detained
2019,Qtr 3,August,31,10,ROR/Bonded
2019,Qtr 3,September,1,2,Detained
2019,Qtr 3,September,1,37,ROR/Bonded
2019,Qtr 3,September,3,0,Detained
2019,Qtr 3,September,3,16,ROR/Bonded
2019,Qtr 3,September,4,0,Detained
2019,Qtr 3,September,4,15,ROR/Bonded
2019,Qtr 3,September,5,0,Detained
2019,Qtr 3,September,5,20,ROR/Bonded
2019,Qtr 3,September,6,0,Detained
2019,Qtr 3,September,6,18,ROR/Bonded
2019,Qtr 3,September,7,19,Detained
2019,Qtr 3,September,7,10,ROR/Bonded
2019,Qtr 3,September,8,1,Detained
2019,Qtr 3,September,8,16,ROR/Bonded
2019,Qtr 3,September,9,0,Detained
2019,Qtr 3,September,9,15,ROR/Bonded
2019,Qtr 3,September,10,0,Detained
2019,Qtr 3,September,10,7,ROR/Bonded
2019,Qtr 3,September,11,0,Detained
2019,Qtr 3,September,11,12,ROR/Bonded
2019,Qtr 3,September,12,0,Detained
2019,Qtr 3,September,12,18,ROR/Bonded
2019,Qtr 3,September,13,0,Detained
2019,Qtr 3,September,13,16,ROR/Bonded
2019,Qtr 3,September,14,768,Detained
2019,Qtr 3,September,14,13,ROR/Bonded
2019,Qtr 3,September,16,0,Detained
2019,Qtr 3,September,16,17,ROR/Bonded
2019,Qtr 3,September,17,0,Detained
2019,Qtr 3,September,17,14,ROR/Bonded
2019,Qtr 3,September,18,0,Detained
2019,Qtr 3,September,18,21,ROR/Bonded
2019,Qtr 3,September,19,0,Detained
2019,Qtr 3,September,19,1,ROR/Bonded
2019,Qtr 3,September,20,0,Detained
2019,Qtr 3,September,20,17,ROR/Bonded
2019,Qtr 3,September,21,26,ROR/Bonded
2019,Qtr 3,September,22,16,ROR/Bonded
2019,Qtr 3,September,23,0,Detained
2019,Qtr 3,September,23,8,ROR/Bonded
2019,Qtr 3,September,24,0,Detained
2019,Qtr 3,September,24,23,ROR/Bonded
2019,Qtr 3,September,25,0,Detained
2019,Qtr 3,September,25,11,ROR/Bonded
2019,Qtr 3,September,26,0,Detained
2019,Qtr 3,September,26,14,ROR/Bonded
2019,Qtr 3,September,27,0,Detained
2019,Qtr 3,September,27,15,ROR/Bonded
2019,Qtr 3,September,28,5,ROR/Bonded
2019,Qtr 3,September,30,0,Detained
2019,Qtr 3,September,30,15,ROR/Bonded
2019,Qtr 4,October,1,0,Detained
2019,Qtr 4,October,1,6,ROR/Bonded
2019,Qtr 4,October,2,0,Detained
2019,Qtr 4,October,2,23,ROR/Bonded
2019,Qtr 4,October,3,0,Detained
2019,Qtr 4,October,3,0,ROR/Bonded
2019,Qtr 4,October,4,0,Detained
2019,Qtr 4,October,4,0,ROR/Bonded
2019,Qtr 4,October,5,41,Detained
2019,Qtr 4,October,5,4,ROR/Bonded
2019,Qtr 4,October,6,13,ROR/Bonded
2019,Qtr 4,October,7,0,Detained
2019,Qtr 4,October,7,11,ROR/Bonded
2019,Qtr 4,October,8,0,Detained
2019,Qtr 4,October,8,0,ROR/Bonded
2019,Qtr 4,October,9,0,Detained
2019,Qtr 4,October,9,0,ROR/Bonded
2019,Qtr 4,October,10,0,Detained
2019,Qtr 4,October,10,5,ROR/Bonded
2019,Qtr 4,October,11,0,Detained
2019,Qtr 4,October,11,11,ROR/Bonded
2019,Qtr 4,October,15,0,Detained
2019,Qtr 4,October,15,15,ROR/Bonded
2019,Qtr 4,October,16,0,Detained
2019,Qtr 4,October,16,7,ROR/Bonded
2019,Qtr 4,October,17,0,Detained
2019,Qtr 4,October,17,33,ROR/Bonded
2019,Qtr 4,October,18,0,Detained
2019,Qtr 4,October,18,7,ROR/Bonded
2019,Qtr 4,October,19,2,Detained
2019,Qtr 4,October,19,8,ROR/Bonded
2019,Qtr 4,October,21,0,Detained
2019,Qtr 4,October,21,9,ROR/Bonded
2019,Qtr 4,October,22,0,Detained
2019,Qtr 4,October,22,1,ROR/Bonded
2019,Qtr 4,October,23,0,Detained
2019,Qtr 4,October,23,2,ROR/Bonded
2019,Qtr 4,October,24,0,Detained
2019,Qtr 4,October,24,13,ROR/Bonded
2019,Qtr 4,October,25,0,Detained
2019,Qtr 4,October,25,27,ROR/Bonded
2019,Qtr 4,October,28,0,Detained
2019,Qtr 4,October,28,8,ROR/Bonded
2019,Qtr 4,October,29,0,Detained
2019,Qtr 4,October,29,9,ROR/Bonded
2019,Qtr 4,October,30,0,Detained
2019,Qtr 4,October,30,22,ROR/Bonded
2019,Qtr 4,October,31,0,Detained
2019,Qtr 4,October,31,25,ROR/Bonded
2019,Qtr 4,November,1,0,Detained
2019,Qtr 4,November,1,5,ROR/Bonded
2019,Qtr 4,November,4,0,Detained
2019,Qtr 4,November,4,15,ROR/Bonded
2019,Qtr 4,November,5,0,Detained
2019,Qtr 4,November,5,0,ROR/Bonded
2019,Qtr 4,November,6,0,Detained
2019,Qtr 4,November,6,12,ROR/Bonded
2019,Qtr 4,November,7,0,Detained
2019,Qtr 4,November,7,21,ROR/Bonded
2019,Qtr 4,November,8,0,Detained
2019,Qtr 4,November,8,15,ROR/Bonded
2019,Qtr 4,November,12,0,Detained
2019,Qtr 4,November,12,0,ROR/Bonded
2019,Qtr 4,November,13,0,Detained
2019,Qtr 4,November,13,9,ROR/Bonded
2019,Qtr 4,November,14,0,Detained
2019,Qtr 4,November,14,10,ROR/Bonded
2019,Qtr 4,November,15,0,Detained
2019,Qtr 4,November,15,0,ROR/Bonded
2019,Qtr 4,November,18,0,Detained
2019,Qtr 4,November,18,8,ROR/Bonded
2019,Qtr 4,November,19,0,Detained
2019,Qtr 4,November,19,3,ROR/Bonded
2019,Qtr 4,November,20,0,Detained
2019,Qtr 4,November,20,3,ROR/Bonded
2019,Qtr 4,November,21,0,Detained
2019,Qtr 4,November,21,5,ROR/Bonded
2019,Qtr 4,November,22,2,Detained
2019,Qtr 4,November,22,12,ROR/Bonded
2019,Qtr 4,November,25,0,Detained
2019,Qtr 4,November,25,14,ROR/Bonded
2019,Qtr 4,November,26,0,Detained
2019,Qtr 4,November,26,17,ROR/Bonded
2019,Qtr 4,November,27,0,Detained
2019,Qtr 4,November,27,22,ROR/Bonded
2019,Qtr 4,December,2,0,Detained
2019,Qtr 4,December,2,17,ROR/Bonded
2019,Qtr 4,December,3,0,Detained
2019,Qtr 4,December,3,7,ROR/Bonded
2019,Qtr 4,December,4,0,Detained
2019,Qtr 4,December,4,6,ROR/Bonded
2019,Qtr 4,December,5,0,Detained
2019,Qtr 4,December,5,4,ROR/Bonded
2019,Qtr 4,December,6,0,Detained
2019,Qtr 4,December,6,21,ROR/Bonded
2019,Qtr 4,December,9,0,Detained
2019,Qtr 4,December,9,29,ROR/Bonded
2019,Qtr 4,December,10,0,Detained
2019,Qtr 4,December,10,8,ROR/Bonded
2019,Qtr 4,December,11,0,Detained
2019,Qtr 4,December,11,19,ROR/Bonded
2019,Qtr 4,December,12,0,Detained
2019,Qtr 4,December,12,18,ROR/Bonded
2019,Qtr 4,December,13,0,Detained
2019,Qtr 4,December,13,16,ROR/Bonded
2019,Qtr 4,December,16,0,Detained
2019,Qtr 4,December,16,9,ROR/Bonded
2019,Qtr 4,December,17,0,Detained
2019,Qtr 4,December,17,16,ROR/Bonded
2019,Qtr 4,December,18,0,Detained
2019,Qtr 4,December,18,15,ROR/Bonded
2019,Qtr 4,December,19,0,Detained
2019,Qtr 4,December,19,15,ROR/Bonded
2019,Qtr 4,December,20,0,Detained
2019,Qtr 4,December,20,6,ROR/Bonded
2019,Qtr 4,December,23,0,Detained
2019,Qtr 4,December,23,18,ROR/Bonded
2019,Qtr 4,December,24,0,Detained
2019,Qtr 4,December,24,0,ROR/Bonded
2019,Qtr 4,December,26,0,Detained
2019,Qtr 4,December,26,5,ROR/Bonded
2019,Qtr 4,December,27,0,Detained
2019,Qtr 4,December,30,0,Detained
2019,Qtr 4,December,30,6,ROR/Bonded
2019,Qtr 4,December,31,0,Detained
2019,Qtr 4,December,31,9,ROR/Bonded
2020,Qtr 1,January,2,0,Detained
2020,Qtr 1,January,2,10,ROR/Bonded
2020,Qtr 1,January,3,0,Detained
2020,Qtr 1,January,3,0,ROR/Bonded
2020,Qtr 1,January,4,23,Detained
2020,Qtr 1,January,4,13,ROR/Bonded
2020,Qtr 1,January,5,24,ROR/Bonded
2020,Qtr 1,January,6,0,Detained
2020,Qtr 1,January,6,4,ROR/Bonded
2020,Qtr 1,January,7,0,Detained
2020,Qtr 1,January,7,7,ROR/Bonded
2020,Qtr 1,January,8,0,Detained
2020,Qtr 1,January,8,2,ROR/Bonded
2020,Qtr 1,January,9,0,Detained
2020,Qtr 1,January,9,21,ROR/Bonded
2020,Qtr 1,January,10,0,Detained
2020,Qtr 1,January,10,17,ROR/Bonded
2020,Qtr 1,January,11,30,Detained
2020,Qtr 1,January,11,12,ROR/Bonded
2020,Qtr 1,January,12,1,Detained
2020,Qtr 1,January,12,12,ROR/Bonded
2020,Qtr 1,January,13,0,Detained
2020,Qtr 1,January,13,22,ROR/Bonded
2020,Qtr 1,January,14,0,Detained
2020,Qtr 1,January,14,28,ROR/Bonded
2020,Qtr 1,January,15,0,Detained
2020,Qtr 1,January,15,8,ROR/Bonded
2020,Qtr 1,January,16,0,Detained
2020,Qtr 1,January,16,11,ROR/Bonded
2020,Qtr 1,January,17,0,Detained
2020,Qtr 1,January,17,6,ROR/Bonded
2020,Qtr 1,January,18,56,Detained
2020,Qtr 1,January,18,9,ROR/Bonded
2020,Qtr 1,January,19,8,ROR/Bonded
2020,Qtr 1,January,21,0,Detained
2020,Qtr 1,January,21,10,ROR/Bonded
2020,Qtr 1,January,22,0,Detained
2020,Qtr 1,January,22,1,ROR/Bonded
2020,Qtr 1,January,23,0,Detained
2020,Qtr 1,January,23,24,ROR/Bonded
2020,Qtr 1,January,24,0,Detained
2020,Qtr 1,January,24,29,ROR/Bonded
2020,Qtr 1,January,25,3,Detained
2020,Qtr 1,January,25,17,ROR/Bonded
2020,Qtr 1,January,26,30,Detained
2020,Qtr 1,January,26,16,ROR/Bonded
2020,Qtr 1,January,27,0,Detained
2020,Qtr 1,January,27,11,ROR/Bonded
2020,Qtr 1,January,28,0,Detained
2020,Qtr 1,January,28,1,ROR/Bonded
2020,Qtr 1,January,29,0,Detained
2020,Qtr 1,January,29,36,ROR/Bonded
2020,Qtr 1,January,30,0,Detained
2020,Qtr 1,January,30,13,ROR/Bonded
2020,Qtr 1,January,31,0,Detained
2020,Qtr 1,January,31,26,ROR/Bonded
2020,Qtr 1,February,1,13,ROR/Bonded
2020,Qtr 1,February,2,1,Detained
2020,Qtr 1,February,2,10,ROR/Bonded
2020,Qtr 1,February,3,0,Detained
2020,Qtr 1,February,3,4,ROR/Bonded
2020,Qtr 1,February,4,0,Detained
2020,Qtr 1,February,4,9,ROR/Bonded
2020,Qtr 1,February,5,0,Detained
2020,Qtr 1,February,5,26,ROR/Bonded
2020,Qtr 1,February,6,0,Detained
2020,Qtr 1,February,6,21,ROR/Bonded
2020,Qtr 1,February,7,0,Detained
2020,Qtr 1,February,7,13,ROR/Bonded
2020,Qtr 1,February,8,11,ROR/Bonded
2020,Qtr 1,February,9,25,ROR/Bonded
2020,Qtr 1,February,10,0,Detained
2020,Qtr 1,February,10,32,ROR/Bonded
2020,Qtr 1,February,11,0,Detained
2020,Qtr 1,February,11,0,ROR/Bonded
2020,Qtr 1,February,12,1,Detained
2020,Qtr 1,February,12,26,ROR/Bonded
2020,Qtr 1,February,13,0,Detained
2020,Qtr 1,February,13,22,ROR/Bonded
2020,Qtr 1,February,14,0,Detained
2020,Qtr 1,February,14,17,ROR/Bonded
2020,Qtr 1,February,15,36,ROR/Bonded
2020,Qtr 1,February,16,2,Detained
2020,Qtr 1,February,16,13,ROR/Bonded
2020,Qtr 1,February,18,0,Detained
2020,Qtr 1,February,18,11,ROR/Bonded
2020,Qtr 1,February,19,0,Detained
2020,Qtr 1,February,19,27,ROR/Bonded
2020,Qtr 1,February,20,0,Detained
2020,Qtr 1,February,20,8,ROR/Bonded
2020,Qtr 1,February,21,0,Detained
2020,Qtr 1,February,21,13,ROR/Bonded
2020,Qtr 1,February,22,5,ROR/Bonded
2020,Qtr 1,February,24,0,Detained
2020,Qtr 1,February,24,2,ROR/Bonded
2020,Qtr 1,February,25,0,Detained
2020,Qtr 1,February,25,1,ROR/Bonded
2020,Qtr 1,February,26,0,Detained
2020,Qtr 1,February,26,8,ROR/Bonded
2020,Qtr 1,February,27,0,Detained
2020,Qtr 1,February,27,1,ROR/Bonded
2020,Qtr 1,February,28,0,Detained
2020,Qtr 1,February,28,5,ROR/Bonded
2020,Qtr 1,February,29,6,ROR/Bonded
2020,Qtr 1,March,1,2,ROR/Bonded
2020,Qtr 1,March,2,0,Detained
2020,Qtr 1,March,2,15,ROR/Bonded
2020,Qtr 1,March,3,0,Detained
2020,Qtr 1,March,3,8,ROR/Bonded
2020,Qtr 1,March,4,0,Detained
2020,Qtr 1,March,4,18,ROR/Bonded
2020,Qtr 1,March,5,0,Detained
2020,Qtr 1,March,5,12,ROR/Bonded
2020,Qtr 1,March,6,0,Detained
2020,Qtr 1,March,6,7,ROR/Bonded
2020,Qtr 1,March,9,0,Detained
2020,Qtr 1,March,9,11,ROR/Bonded
2020,Qtr 1,March,10,0,Detained
2020,Qtr 1,March,10,10,ROR/Bonded
2020,Qtr 1,March,11,0,Detained
2020,Qtr 1,March,11,5,ROR/Bonded
2020,Qtr 1,March,12,0,Detained
2020,Qtr 1,March,12,14,ROR/Bonded
2020,Qtr 1,March,13,0,Detained
2020,Qtr 1,March,13,4,ROR/Bonded
2020,Qtr 1,March,15,1,Detained
2020,Qtr 1,March,15,2,ROR/Bonded
2020,Qtr 1,March,16,0,Detained
2020,Qtr 1,March,16,0,ROR/Bonded
2020,Qtr 1,March,17,0,Detained
2020,Qtr 1,March,17,7,ROR/Bonded
2020,Qtr 1,March,18,0,Detained
2020,Qtr 1,March,18,5,ROR/Bonded
2020,Qtr 1,March,19,0,Detained
2020,Qtr 1,March,19,15,ROR/Bonded
2020,Qtr 1,March,20,0,Detained
