Year,Quarter,Month,Day,Median of REFERFILE_DAYS,PRETRIAL
2019,Qtr 1,January,28,0,Detained
2019,Qtr 1,January,28,21,ROR/Bonded
2019,Qtr 1,January,29,0,Detained
2019,Qtr 1,January,29,37,ROR/Bonded
2019,Qtr 1,January,30,0,Detained
2019,Qtr 1,January,30,1,ROR/Bonded
2019,Qtr 1,January,31,0,Detained
2019,Qtr 1,January,31,23,ROR/Bonded
2019,Qtr 1,February,1,0,Detained
2019,Qtr 1,February,1,6,ROR/Bonded
2019,Qtr 1,February,2,0,ROR/Bonded
2019,Qtr 1,February,3,39,ROR/Bonded
2019,Qtr 1,February,4,0,Detained
2019,Qtr 1,February,4,18,ROR/Bonded
2019,Qtr 1,February,5,0,Detained
2019,Qtr 1,February,5,34,ROR/Bonded
2019,Qtr 1,February,6,0,Detained
2019,Qtr 1,February,6,33,ROR/Bonded
2019,Qtr 1,February,7,0,Detained
2019,Qtr 1,February,7,25,ROR/Bonded
2019,Qtr 1,February,8,12,Detained
2019,Qtr 1,February,8,25,ROR/Bonded
2019,Qtr 1,February,9,2,Detained
2019,Qtr 1,February,9,0,ROR/Bonded
2019,Qtr 1,February,10,2,ROR/Bonded
2019,Qtr 1,February,11,0,Detained
2019,Qtr 1,February,11,14,ROR/Bonded
2019,Qtr 1,February,12,0,Detained
2019,Qtr 1,February,12,20,ROR/Bonded
2019,Qtr 1,February,13,0,Detained
2019,Qtr 1,February,13,23,ROR/Bonded
2019,Qtr 1,February,14,0,Detained
2019,Qtr 1,February,14,26,ROR/Bonded
2019,Qtr 1,February,15,0,Detained
2019,Qtr 1,February,15,24,ROR/Bonded
2019,Qtr 1,February,16,6,Detained
2019,Qtr 1,February,16,4,ROR/Bonded
2019,Qtr 1,February,17,3,ROR/Bonded
2019,Qtr 1,February,18,56,ROR/Bonded
2019,Qtr 1,February,19,0,Detained
2019,Qtr 1,February,19,6,ROR/Bonded
2019,Qtr 1,February,20,0,Detained
2019,Qtr 1,February,20,27,ROR/Bonded
2019,Qtr 1,February,21,0,Detained
2019,Qtr 1,February,21,25,ROR/Bonded
2019,Qtr 1,February,22,0,Detained
2019,Qtr 1,February,22,19,ROR/Bonded
2019,Qtr 1,February,23,48,ROR/Bonded
2019,Qtr 1,February,25,0,Detained
2019,Qtr 1,February,25,30,ROR/Bonded
2019,Qtr 1,February,26,0,Detained
2019,Qtr 1,February,26,13,ROR/Bonded
2019,Qtr 1,February,27,0,Detained
2019,Qtr 1,February,27,21,ROR/Bonded
2019,Qtr 1,February,28,0,Detained
2019,Qtr 1,February,28,26,ROR/Bonded
2019,Qtr 1,March,1,0,Detained
2019,Qtr 1,March,1,26,ROR/Bonded
2019,Qtr 1,March,4,0,Detained
2019,Qtr 1,March,4,2,ROR/Bonded
2019,Qtr 1,March,5,0,Detained
2019,Qtr 1,March,5,9,ROR/Bonded
2019,Qtr 1,March,6,0,Detained
2019,Qtr 1,March,6,21,ROR/Bonded
2019,Qtr 1,March,7,0,Detained
2019,Qtr 1,March,7,23,ROR/Bonded
2019,Qtr 1,March,8,0,Detained
2019,Qtr 1,March,8,22,ROR/Bonded
2019,Qtr 1,March,11,0,Detained
2019,Qtr 1,March,11,24,ROR/Bonded
2019,Qtr 1,March,12,0,Detained
2019,Qtr 1,March,12,16,ROR/Bonded
2019,Qtr 1,March,13,0,Detained
2019,Qtr 1,March,13,9,ROR/Bonded
2019,Qtr 1,March,14,0,Detained
2019,Qtr 1,March,14,5,ROR/Bonded
2019,Qtr 1,March,15,0,Detained
2019,Qtr 1,March,15,13,ROR/Bonded
2019,Qtr 1,March,16,2,ROR/Bonded
2019,Qtr 1,March,18,1,Detained
2019,Qtr 1,March,18,15,ROR/Bonded
2019,Qtr 1,March,19,0,Detained
2019,Qtr 1,March,19,16,ROR/Bonded
2019,Qtr 1,March,20,0,Detained
2019,Qtr 1,March,20,13,ROR/Bonded
2019,Qtr 1,March,21,0,Detained
2019,Qtr 1,March,21,6,ROR/Bonded
2019,Qtr 1,March,22,0,Detained
2019,Qtr 1,March,22,11,ROR/Bonded
2019,Qtr 1,March,23,2,ROR/Bonded
2019,Qtr 1,March,25,0,Detained
2019,Qtr 1,March,25,11,ROR/Bonded
2019,Qtr 1,March,26,0,Detained
2019,Qtr 1,March,26,31,ROR/Bonded
2019,Qtr 1,March,27,1,Detained
2019,Qtr 1,March,27,1,ROR/Bonded
2019,Qtr 1,March,28,0,Detained
2019,Qtr 1,March,28,7,ROR/Bonded
2019,Qtr 1,March,29,0,Detained
2019,Qtr 1,March,29,5,ROR/Bonded
2019,Qtr 1,March,30,5,ROR/Bonded
2019,Qtr 1,March,31,2,Detained
2019,Qtr 1,March,31,10,ROR/Bonded
2019,Qtr 2,April,2,0,Detained
2019,Qtr 2,April,2,6,ROR/Bonded
2019,Qtr 2,April,3,0,Detained
2019,Qtr 2,April,3,9,ROR/Bonded
2019,Qtr 2,April,4,0,Detained
2019,Qtr 2,April,4,8,ROR/Bonded
2019,Qtr 2,April,5,0,Detained
2019,Qtr 2,April,5,11,ROR/Bonded
2019,Qtr 2,April,6,21,ROR/Bonded
2019,Qtr 2,April,7,5,ROR/Bonded
2019,Qtr 2,April,8,0,Detained
2019,Qtr 2,April,8,9,ROR/Bonded
2019,Qtr 2,April,9,0,Detained
2019,Qtr 2,April,9,17,ROR/Bonded
2019,Qtr 2,April,10,1,Detained
2019,Qtr 2,April,10,14,ROR/Bonded
2019,Qtr 2,April,11,0,Detained
2019,Qtr 2,April,11,20,ROR/Bonded
2019,Qtr 2,April,12,0,Detained
2019,Qtr 2,April,12,18,ROR/Bonded
2019,Qtr 2,April,13,2,ROR/Bonded
2019,Qtr 2,April,14,36,ROR/Bonded
2019,Qtr 2,April,15,0,Detained
2019,Qtr 2,April,15,1,ROR/Bonded
2019,Qtr 2,April,16,0,Detained
2019,Qtr 2,April,16,8,ROR/Bonded
2019,Qtr 2,April,17,0,Detained
2019,Qtr 2,April,17,14,ROR/Bonded
2019,Qtr 2,April,18,0,Detained
2019,Qtr 2,April,18,12,ROR/Bonded
2019,Qtr 2,April,19,1,Detained
2019,Qtr 2,April,19,6,ROR/Bonded
2019,Qtr 2,April,20,23,ROR/Bonded
2019,Qtr 2,April,21,72,ROR/Bonded
2019,Qtr 2,April,22,0,Detained
2019,Qtr 2,April,22,4,ROR/Bonded
2019,Qtr 2,April,23,0,Detained
2019,Qtr 2,April,23,12,ROR/Bonded
2019,Qtr 2,April,24,0,Detained
2019,Qtr 2,April,24,15,ROR/Bonded
2019,Qtr 2,April,25,0,Detained
2019,Qtr 2,April,25,21,ROR/Bonded
2019,Qtr 2,April,26,2,Detained
2019,Qtr 2,April,26,11,ROR/Bonded
2019,Qtr 2,April,27,2,ROR/Bonded
2019,Qtr 2,April,28,15,ROR/Bonded
2019,Qtr 2,April,29,0,Detained
2019,Qtr 2,April,29,8,ROR/Bonded
2019,Qtr 2,April,30,0,Detained
2019,Qtr 2,April,30,14,ROR/Bonded
2019,Qtr 2,May,1,0,Detained
2019,Qtr 2,May,1,12,ROR/Bonded
2019,Qtr 2,May,2,0,Detained
2019,Qtr 2,May,2,13,ROR/Bonded
2019,Qtr 2,May,3,0,Detained
2019,Qtr 2,May,3,19,ROR/Bonded
2019,Qtr 2,May,4,4,ROR/Bonded
2019,Qtr 2,May,5,34,Detained
2019,Qtr 2,May,5,8,ROR/Bonded
2019,Qtr 2,May,6,0,Detained
2019,Qtr 2,May,6,7,ROR/Bonded
2019,Qtr 2,May,7,0,Detained
2019,Qtr 2,May,7,22,ROR/Bonded
2019,Qtr 2,May,8,0,Detained
2019,Qtr 2,May,8,15,ROR/Bonded
2019,Qtr 2,May,9,0,Detained
2019,Qtr 2,May,9,8,ROR/Bonded
2019,Qtr 2,May,10,0,Detained
2019,Qtr 2,May,10,13,ROR/Bonded
2019,Qtr 2,May,11,4,ROR/Bonded
2019,Qtr 2,May,12,3,ROR/Bonded
2019,Qtr 2,May,13,0,Detained
2019,Qtr 2,May,13,4,ROR/Bonded
2019,Qtr 2,May,14,0,Detained
2019,Qtr 2,May,14,24,ROR/Bonded
2019,Qtr 2,May,15,1,Detained
2019,Qtr 2,May,15,26,ROR/Bonded
2019,Qtr 2,May,16,0,Detained
2019,Qtr 2,May,16,8,ROR/Bonded
2019,Qtr 2,May,17,0,Detained
2019,Qtr 2,May,17,39,ROR/Bonded
2019,Qtr 2,May,18,3,ROR/Bonded
2019,Qtr 2,May,19,2,ROR/Bonded
2019,Qtr 2,May,20,0,Detained
2019,Qtr 2,May,20,2,ROR/Bonded
2019,Qtr 2,May,21,0,Detained
2019,Qtr 2,May,21,8,ROR/Bonded
2019,Qtr 2,May,22,0,Detained
2019,Qtr 2,May,22,9,ROR/Bonded
2019,Qtr 2,May,23,0,Detained
2019,Qtr 2,May,23,5,ROR/Bonded
2019,Qtr 2,May,24,0,Detained
2019,Qtr 2,May,24,6,ROR/Bonded
2019,Qtr 2,May,25,5,ROR/Bonded
2019,Qtr 2,May,26,3,ROR/Bonded
2019,Qtr 2,May,28,0,Detained
2019,Qtr 2,May,28,3,ROR/Bonded
2019,Qtr 2,May,29,0,Detained
2019,Qtr 2,May,29,5,ROR/Bonded
2019,Qtr 2,May,30,0,Detained
2019,Qtr 2,May,30,7,ROR/Bonded
2019,Qtr 2,May,31,0,Detained
2019,Qtr 2,May,31,17,ROR/Bonded
2019,Qtr 2,June,1,33,Detained
2019,Qtr 2,June,1,18,ROR/Bonded
2019,Qtr 2,June,2,1,Detained
2019,Qtr 2,June,2,7,ROR/Bonded
2019,Qtr 2,June,3,0,Detained
2019,Qtr 2,June,3,3,ROR/Bonded
2019,Qtr 2,June,4,0,Detained
2019,Qtr 2,June,4,1,ROR/Bonded
2019,Qtr 2,June,5,0,Detained
2019,Qtr 2,June,5,30,ROR/Bonded
2019,Qtr 2,June,6,0,Detained
2019,Qtr 2,June,6,1,ROR/Bonded
2019,Qtr 2,June,7,0,Detained
2019,Qtr 2,June,7,3,ROR/Bonded
2019,Qtr 2,June,10,0,Detained
2019,Qtr 2,June,10,10,ROR/Bonded
2019,Qtr 2,June,11,0,Detained
2019,Qtr 2,June,11,5,ROR/Bonded
2019,Qtr 2,June,12,0,Detained
2019,Qtr 2,June,12,12,ROR/Bonded
2019,Qtr 2,June,13,0,Detained
2019,Qtr 2,June,13,14,ROR/Bonded
2019,Qtr 2,June,14,0,Detained
2019,Qtr 2,June,14,11,ROR/Bonded
2019,Qtr 2,June,15,5,ROR/Bonded
2019,Qtr 2,June,16,34,ROR/Bonded
2019,Qtr 2,June,17,0,Detained
2019,Qtr 2,June,17,11,ROR/Bonded
2019,Qtr 2,June,18,0,Detained
2019,Qtr 2,June,18,6,ROR/Bonded
2019,Qtr 2,June,19,0,Detained
2019,Qtr 2,June,19,23,ROR/Bonded
2019,Qtr 2,June,20,0,Detained
2019,Qtr 2,June,20,34,ROR/Bonded
2019,Qtr 2,June,21,0,Detained
2019,Qtr 2,June,21,7,ROR/Bonded
2019,Qtr 2,June,22,2,Detained
2019,Qtr 2,June,22,13,ROR/Bonded
2019,Qtr 2,June,23,46,ROR/Bonded
2019,Qtr 2,June,24,0,Detained
2019,Qtr 2,June,24,1,ROR/Bonded
2019,Qtr 2,June,25,0,Detained
2019,Qtr 2,June,25,3,ROR/Bonded
2019,Qtr 2,June,26,0,Detained
2019,Qtr 2,June,26,26,ROR/Bonded
2019,Qtr 2,June,27,0,Detained
2019,Qtr 2,June,27,22,ROR/Bonded
2019,Qtr 2,June,28,0,Detained
2019,Qtr 2,June,28,21,ROR/Bonded
2019,Qtr 2,June,29,4,ROR/Bonded
2019,Qtr 2,June,30,8,ROR/Bonded
2019,Qtr 3,July,1,1,Detained
2019,Qtr 3,July,1,24,ROR/Bonded
2019,Qtr 3,July,2,0,Detained
2019,Qtr 3,July,2,39,ROR/Bonded
2019,Qtr 3,July,3,0,Detained
2019,Qtr 3,July,3,47,ROR/Bonded
2019,Qtr 3,July,5,0,Detained
2019,Qtr 3,July,5,12,ROR/Bonded
2019,Qtr 3,July,6,5,ROR/Bonded
2019,Qtr 3,July,8,1,Detained
2019,Qtr 3,July,8,9,ROR/Bonded
2019,Qtr 3,July,9,0,Detained
2019,Qtr 3,July,9,28,ROR/Bonded
2019,Qtr 3,July,10,0,Detained
2019,Qtr 3,July,10,22,ROR/Bonded
2019,Qtr 3,July,11,0,Detained
2019,Qtr 3,July,11,8,ROR/Bonded
2019,Qtr 3,July,12,0,Detained
2019,Qtr 3,July,12,10,ROR/Bonded
2019,Qtr 3,July,13,2,ROR/Bonded
2019,Qtr 3,July,14,10,ROR/Bonded
2019,Qtr 3,July,15,0,Detained
2019,Qtr 3,July,15,7,ROR/Bonded
2019,Qtr 3,July,16,0,Detained
2019,Qtr 3,July,16,18,ROR/Bonded
2019,Qtr 3,July,17,0,Detained
2019,Qtr 3,July,17,27,ROR/Bonded
2019,Qtr 3,July,18,0,Detained
2019,Qtr 3,July,18,12,ROR/Bonded
2019,Qtr 3,July,19,0,Detained
2019,Qtr 3,July,19,9,ROR/Bonded
2019,Qtr 3,July,22,1,Detained
2019,Qtr 3,July,22,14,ROR/Bonded
2019,Qtr 3,July,23,0,Detained
2019,Qtr 3,July,23,4,ROR/Bonded
2019,Qtr 3,July,24,0,Detained
2019,Qtr 3,July,24,16,ROR/Bonded
2019,Qtr 3,July,25,0,Detained
2019,Qtr 3,July,25,27,ROR/Bonded
2019,Qtr 3,July,26,0,Detained
2019,Qtr 3,July,26,9,ROR/Bonded
2019,Qtr 3,July,27,8,ROR/Bonded
2019,Qtr 3,July,28,8,ROR/Bonded
2019,Qtr 3,July,29,0,Detained
2019,Qtr 3,July,29,10,ROR/Bonded
2019,Qtr 3,July,30,0,Detained
2019,Qtr 3,July,30,12,ROR/Bonded
2019,Qtr 3,July,31,0,Detained
2019,Qtr 3,July,31,4,ROR/Bonded
2019,Qtr 3,August,1,0,Detained
2019,Qtr 3,August,1,19,ROR/Bonded
2019,Qtr 3,August,2,0,Detained
2019,Qtr 3,August,2,7,ROR/Bonded
2019,Qtr 3,August,3,15,ROR/Bonded
2019,Qtr 3,August,4,2,ROR/Bonded
2019,Qtr 3,August,5,0,Detained
2019,Qtr 3,August,5,10,ROR/Bonded
2019,Qtr 3,August,6,0,Detained
2019,Qtr 3,August,6,2,ROR/Bonded
2019,Qtr 3,August,7,0,Detained
2019,Qtr 3,August,7,12,ROR/Bonded
2019,Qtr 3,August,8,0,Detained
2019,Qtr 3,August,8,7,ROR/Bonded
2019,Qtr 3,August,9,0,Detained
2019,Qtr 3,August,9,6,ROR/Bonded
2019,Qtr 3,August,10,4,ROR/Bonded
2019,Qtr 3,August,11,14,ROR/Bonded
2019,Qtr 3,August,12,0,Detained
2019,Qtr 3,August,12,8,ROR/Bonded
2019,Qtr 3,August,13,0,Detained
2019,Qtr 3,August,13,15,ROR/Bonded
2019,Qtr 3,August,14,0,Detained
2019,Qtr 3,August,14,14,ROR/Bonded
2019,Qtr 3,August,15,0,Detained
2019,Qtr 3,August,15,14,ROR/Bonded
2019,Qtr 3,August,16,0,Detained
2019,Qtr 3,August,16,10,ROR/Bonded
2019,Qtr 3,August,17,2,Detained
2019,Qtr 3,August,17,2,ROR/Bonded
2019,Qtr 3,August,18,50,ROR/Bonded
2019,Qtr 3,August,19,0,Detained
2019,Qtr 3,August,19,11,ROR/Bonded
2019,Qtr 3,August,20,0,Detained
2019,Qtr 3,August,20,9,ROR/Bonded
2019,Qtr 3,August,21,0,Detained
2019,Qtr 3,August,21,17,ROR/Bonded
2019,Qtr 3,August,22,0,Detained
2019,Qtr 3,August,22,24,ROR/Bonded
2019,Qtr 3,August,23,0,Detained
2019,Qtr 3,August,23,19,ROR/Bonded
2019,Qtr 3,August,24,3,ROR/Bonded
2019,Qtr 3,August,25,18,ROR/Bonded
2019,Qtr 3,August,26,0,Detained
2019,Qtr 3,August,26,28,ROR/Bonded
2019,Qtr 3,August,27,0,Detained
2019,Qtr 3,August,27,11,ROR/Bonded
2019,Qtr 3,August,28,0,Detained
2019,Qtr 3,August,28,26,ROR/Bonded
2019,Qtr 3,August,29,0,Detained
2019,Qtr 3,August,29,20,ROR/Bonded
2019,Qtr 3,August,30,0,Detained
2019,Qtr 3,August,30,18,ROR/Bonded
2019,Qtr 3,August,31,3,ROR/Bonded
2019,Qtr 3,September,1,3,ROR/Bonded
2019,Qtr 3,September,3,1,Detained
2019,Qtr 3,September,3,17,ROR/Bonded
2019,Qtr 3,September,4,0,Detained
2019,Qtr 3,September,4,20,ROR/Bonded
2019,Qtr 3,September,5,0,Detained
2019,Qtr 3,September,5,18,ROR/Bonded
2019,Qtr 3,September,6,3,Detained
2019,Qtr 3,September,6,20,ROR/Bonded
2019,Qtr 3,September,7,32,ROR/Bonded
2019,Qtr 3,September,9,0,Detained
2019,Qtr 3,September,9,14,ROR/Bonded
2019,Qtr 3,September,10,0,Detained
2019,Qtr 3,September,10,24,ROR/Bonded
2019,Qtr 3,September,11,0,Detained
2019,Qtr 3,September,11,12,ROR/Bonded
2019,Qtr 3,September,12,0,Detained
2019,Qtr 3,September,12,14,ROR/Bonded
2019,Qtr 3,September,13,0,Detained
2019,Qtr 3,September,13,14,ROR/Bonded
2019,Qtr 3,September,14,2,ROR/Bonded
2019,Qtr 3,September,15,3,ROR/Bonded
2019,Qtr 3,September,16,0,Detained
2019,Qtr 3,September,16,10,ROR/Bonded
2019,Qtr 3,September,17,0,Detained
2019,Qtr 3,September,17,15,ROR/Bonded
2019,Qtr 3,September,18,0,Detained
2019,Qtr 3,September,18,23,ROR/Bonded
2019,Qtr 3,September,19,0,Detained
2019,Qtr 3,September,19,8,ROR/Bonded
2019,Qtr 3,September,20,0,Detained
2019,Qtr 3,September,20,11,ROR/Bonded
2019,Qtr 3,September,21,5,ROR/Bonded
2019,Qtr 3,September,22,9,ROR/Bonded
2019,Qtr 3,September,23,0,Detained
2019,Qtr 3,September,23,14,ROR/Bonded
2019,Qtr 3,September,24,0,Detained
2019,Qtr 3,September,24,34,ROR/Bonded
2019,Qtr 3,September,25,0,Detained
2019,Qtr 3,September,25,33,ROR/Bonded
2019,Qtr 3,September,26,0,Detained
2019,Qtr 3,September,26,28,ROR/Bonded
2019,Qtr 3,September,27,0,Detained
2019,Qtr 3,September,27,28,ROR/Bonded
2019,Qtr 3,September,28,2,ROR/Bonded
2019,Qtr 3,September,29,5,ROR/Bonded
2019,Qtr 3,September,30,1,Detained
2019,Qtr 3,September,30,9,ROR/Bonded
2019,Qtr 4,October,1,0,Detained
2019,Qtr 4,October,1,9,ROR/Bonded
2019,Qtr 4,October,2,0,Detained
2019,Qtr 4,October,2,21,ROR/Bonded
2019,Qtr 4,October,3,11,Detained
2019,Qtr 4,October,3,17,ROR/Bonded
2019,Qtr 4,October,4,0,Detained
2019,Qtr 4,October,4,5,ROR/Bonded
2019,Qtr 4,October,5,31,ROR/Bonded
2019,Qtr 4,October,6,2,ROR/Bonded
2019,Qtr 4,October,7,1,Detained
2019,Qtr 4,October,7,15,ROR/Bonded
2019,Qtr 4,October,8,0,Detained
2019,Qtr 4,October,8,9,ROR/Bonded
2019,Qtr 4,October,9,1,Detained
2019,Qtr 4,October,9,40,ROR/Bonded
2019,Qtr 4,October,10,0,Detained
2019,Qtr 4,October,10,19,ROR/Bonded
2019,Qtr 4,October,11,0,Detained
2019,Qtr 4,October,11,18,ROR/Bonded
2019,Qtr 4,October,13,22,ROR/Bonded
2019,Qtr 4,October,15,0,Detained
2019,Qtr 4,October,15,14,ROR/Bonded
2019,Qtr 4,October,16,0,Detained
2019,Qtr 4,October,16,19,ROR/Bonded
2019,Qtr 4,October,17,0,Detained
2019,Qtr 4,October,17,11,ROR/Bonded
2019,Qtr 4,October,18,0,Detained
2019,Qtr 4,October,18,7,ROR/Bonded
2019,Qtr 4,October,19,27,ROR/Bonded
2019,Qtr 4,October,20,38,ROR/Bonded
2019,Qtr 4,October,21,0,Detained
2019,Qtr 4,October,21,15,ROR/Bonded
2019,Qtr 4,October,22,0,Detained
2019,Qtr 4,October,22,36,ROR/Bonded
2019,Qtr 4,October,23,0,Detained
2019,Qtr 4,October,23,21,ROR/Bonded
2019,Qtr 4,October,24,0,Detained
2019,Qtr 4,October,24,26,ROR/Bonded
2019,Qtr 4,October,25,2,Detained
2019,Qtr 4,October,25,10,ROR/Bonded
2019,Qtr 4,October,28,0,Detained
2019,Qtr 4,October,28,3,ROR/Bonded
2019,Qtr 4,October,29,0,Detained
2019,Qtr 4,October,29,7,ROR/Bonded
2019,Qtr 4,October,30,1,Detained
2019,Qtr 4,October,30,2,ROR/Bonded
2019,Qtr 4,October,31,0,Detained
2019,Qtr 4,October,31,18,ROR/Bonded
2019,Qtr 4,November,1,0,Detained
2019,Qtr 4,November,1,6,ROR/Bonded
2019,Qtr 4,November,3,21,ROR/Bonded
2019,Qtr 4,November,4,0,Detained
2019,Qtr 4,November,4,10,ROR/Bonded
2019,Qtr 4,November,5,0,Detained
2019,Qtr 4,November,5,13,ROR/Bonded
2019,Qtr 4,November,6,0,Detained
2019,Qtr 4,November,6,15,ROR/Bonded
2019,Qtr 4,November,7,0,Detained
2019,Qtr 4,November,7,18,ROR/Bonded
2019,Qtr 4,November,8,0,Detained
2019,Qtr 4,November,8,26,ROR/Bonded
2019,Qtr 4,November,10,16,ROR/Bonded
2019,Qtr 4,November,11,27,ROR/Bonded
2019,Qtr 4,November,12,1,Detained
2019,Qtr 4,November,12,10,ROR/Bonded
2019,Qtr 4,November,13,0,Detained
2019,Qtr 4,November,13,19,ROR/Bonded
2019,Qtr 4,November,14,0,Detained
2019,Qtr 4,November,14,20,ROR/Bonded
2019,Qtr 4,November,15,0,Detained
2019,Qtr 4,November,15,24,ROR/Bonded
2019,Qtr 4,November,18,1,Detained
2019,Qtr 4,November,18,30,ROR/Bonded
2019,Qtr 4,November,19,0,Detained
2019,Qtr 4,November,19,13,ROR/Bonded
2019,Qtr 4,November,20,0,Detained
2019,Qtr 4,November,20,22,ROR/Bonded
2019,Qtr 4,November,21,0,Detained
2019,Qtr 4,November,21,18,ROR/Bonded
2019,Qtr 4,November,22,1,Detained
2019,Qtr 4,November,22,3,ROR/Bonded
2019,Qtr 4,November,24,5,ROR/Bonded
2019,Qtr 4,November,25,0,Detained
2019,Qtr 4,November,25,18,ROR/Bonded
2019,Qtr 4,November,26,0,Detained
2019,Qtr 4,November,26,19,ROR/Bonded
2019,Qtr 4,November,27,0,Detained
2019,Qtr 4,November,27,20,ROR/Bonded
2019,Qtr 4,November,30,11,ROR/Bonded
2019,Qtr 4,December,2,0,Detained
2019,Qtr 4,December,2,17,ROR/Bonded
2019,Qtr 4,December,3,0,Detained
2019,Qtr 4,December,3,13,ROR/Bonded
2019,Qtr 4,December,4,0,Detained
2019,Qtr 4,December,4,14,ROR/Bonded
2019,Qtr 4,December,5,0,Detained
2019,Qtr 4,December,5,12,ROR/Bonded
2019,Qtr 4,December,6,0,Detained
2019,Qtr 4,December,6,18,ROR/Bonded
2019,Qtr 4,December,7,34,ROR/Bonded
2019,Qtr 4,December,9,0,Detained
2019,Qtr 4,December,9,17,ROR/Bonded
2019,Qtr 4,December,10,0,Detained
2019,Qtr 4,December,10,17,ROR/Bonded
2019,Qtr 4,December,11,0,Detained
2019,Qtr 4,December,11,22,ROR/Bonded
2019,Qtr 4,December,12,0,Detained
2019,Qtr 4,December,12,24,ROR/Bonded
2019,Qtr 4,December,13,0,Detained
2019,Qtr 4,December,13,11,ROR/Bonded
2019,Qtr 4,December,16,0,Detained
2019,Qtr 4,December,16,14,ROR/Bonded
2019,Qtr 4,December,17,0,Detained
2019,Qtr 4,December,17,14,ROR/Bonded
2019,Qtr 4,December,18,0,Detained
2019,Qtr 4,December,18,19,ROR/Bonded
2019,Qtr 4,December,19,0,Detained
2019,Qtr 4,December,19,42,ROR/Bonded
2019,Qtr 4,December,20,0,Detained
2019,Qtr 4,December,20,11,ROR/Bonded
2019,Qtr 4,December,23,0,Detained
2019,Qtr 4,December,23,10,ROR/Bonded
2019,Qtr 4,December,24,0,Detained
2019,Qtr 4,December,24,43,ROR/Bonded
2019,Qtr 4,December,26,0,Detained
2019,Qtr 4,December,26,5,ROR/Bonded
2019,Qtr 4,December,27,0,Detained
2019,Qtr 4,December,27,13,ROR/Bonded
2019,Qtr 4,December,28,8,ROR/Bonded
2019,Qtr 4,December,30,1,Detained
2019,Qtr 4,December,30,4,ROR/Bonded
2019,Qtr 4,December,31,0,Detained
2019,Qtr 4,December,31,12,ROR/Bonded
2020,Qtr 1,January,1,509,ROR/Bonded
2020,Qtr 1,January,2,0,Detained
2020,Qtr 1,January,2,15,ROR/Bonded
2020,Qtr 1,January,3,0,Detained
2020,Qtr 1,January,3,18,ROR/Bonded
2020,Qtr 1,January,4,1,Detained
2020,Qtr 1,January,4,4,ROR/Bonded
2020,Qtr 1,January,5,3,ROR/Bonded
2020,Qtr 1,January,6,0,Detained
2020,Qtr 1,January,6,6,ROR/Bonded
2020,Qtr 1,January,7,0,Detained
2020,Qtr 1,January,7,8,ROR/Bonded
2020,Qtr 1,January,8,0,Detained
2020,Qtr 1,January,8,5,ROR/Bonded
2020,Qtr 1,January,9,12,ROR/Bonded
2020,Qtr 1,January,10,0,Detained
2020,Qtr 1,January,10,11,ROR/Bonded
2020,Qtr 1,January,11,6,ROR/Bonded
2020,Qtr 1,January,12,31,Detained
2020,Qtr 1,January,12,11,ROR/Bonded
2020,Qtr 1,January,13,0,Detained
2020,Qtr 1,January,13,24,ROR/Bonded
2020,Qtr 1,January,14,0,Detained
2020,Qtr 1,January,14,10,ROR/Bonded
2020,Qtr 1,January,15,0,Detained
2020,Qtr 1,January,15,15,ROR/Bonded
2020,Qtr 1,January,16,0,Detained
2020,Qtr 1,January,16,14,ROR/Bonded
2020,Qtr 1,January,17,0,Detained
2020,Qtr 1,January,17,17,ROR/Bonded
2020,Qtr 1,January,18,6,ROR/Bonded
2020,Qtr 1,January,19,10,ROR/Bonded
2020,Qtr 1,January,21,0,Detained
2020,Qtr 1,January,21,13,ROR/Bonded
2020,Qtr 1,January,22,0,Detained
2020,Qtr 1,January,22,18,ROR/Bonded
2020,Qtr 1,January,23,0,Detained
2020,Qtr 1,January,23,14,ROR/Bonded
2020,Qtr 1,January,24,0,Detained
2020,Qtr 1,January,24,19,ROR/Bonded
2020,Qtr 1,January,25,5,ROR/Bonded
2020,Qtr 1,January,26,19,Detained
2020,Qtr 1,January,26,17,ROR/Bonded
2020,Qtr 1,January,27,0,Detained
2020,Qtr 1,January,27,23,ROR/Bonded
2020,Qtr 1,January,28,0,Detained
2020,Qtr 1,January,28,30,ROR/Bonded
2020,Qtr 1,January,29,0,Detained
2020,Qtr 1,January,29,28,ROR/Bonded
2020,Qtr 1,January,30,0,Detained
2020,Qtr 1,January,30,29,ROR/Bonded
2020,Qtr 1,January,31,0,Detained
2020,Qtr 1,January,31,11,ROR/Bonded
2020,Qtr 1,February,1,4,ROR/Bonded
2020,Qtr 1,February,2,11,ROR/Bonded
2020,Qtr 1,February,3,0,Detained
2020,Qtr 1,February,3,22,ROR/Bonded
2020,Qtr 1,February,4,0,Detained
2020,Qtr 1,February,4,31,ROR/Bonded
2020,Qtr 1,February,5,1,Detained
2020,Qtr 1,February,5,28,ROR/Bonded
2020,Qtr 1,February,6,0,Detained
2020,Qtr 1,February,6,22,ROR/Bonded
2020,Qtr 1,February,7,0,Detained
2020,Qtr 1,February,7,25,ROR/Bonded
2020,Qtr 1,February,8,22,ROR/Bonded
2020,Qtr 1,February,9,15,ROR/Bonded
2020,Qtr 1,February,10,0,Detained
2020,Qtr 1,February,10,35,ROR/Bonded
2020,Qtr 1,February,11,0,Detained
