Year,Quarter,Month,Day,Victim Race,Number and Percent of Cases
2018,Qtr 4,October,18,Asian,2
2018,Qtr 4,October,19,Asian,1
2018,Qtr 4,October,22,Asian,5
2018,Qtr 4,October,23,Asian,3
2018,Qtr 4,October,24,Asian,1
2018,Qtr 4,October,25,Asian,1
2018,Qtr 4,October,30,Asian,3
2018,Qtr 4,November,1,Asian,1
2018,Qtr 4,November,2,Asian,2
2018,Qtr 4,November,5,Asian,1
2018,Qtr 4,November,6,Asian,4
2018,Qtr 4,November,7,Asian,2
2018,Qtr 4,November,8,Asian,3
2018,Qtr 4,November,13,Asian,4
2018,Qtr 4,November,14,Asian,2
2018,Qtr 4,November,16,Asian,1
2018,Qtr 4,November,19,Asian,3
2018,Qtr 4,November,20,Asian,2
2018,Qtr 4,November,21,Asian,3
2018,Qtr 4,November,26,Asian,7
2018,Qtr 4,November,27,Asian,6
2018,Qtr 4,November,28,Asian,3
2018,Qtr 4,November,29,Asian,1
2018,Qtr 4,November,30,Asian,2
2018,Qtr 4,December,3,Asian,2
2018,Qtr 4,December,5,Asian,2
2018,Qtr 4,December,6,Asian,6
2018,Qtr 4,December,7,Asian,2
2018,Qtr 4,December,10,Asian,4
2018,Qtr 4,December,12,Asian,3
2018,Qtr 4,December,13,Asian,3
2018,Qtr 4,December,17,Asian,4
2018,Qtr 4,December,19,Asian,1
2018,Qtr 4,December,20,Asian,1
2018,Qtr 4,December,21,Asian,2
2018,Qtr 4,December,24,Asian,1
2018,Qtr 4,December,26,Asian,1
2018,Qtr 4,December,27,Asian,4
2018,Qtr 4,December,28,Asian,3
2018,Qtr 4,December,31,Asian,2
2019,Qtr 1,January,2,Asian,1
2019,Qtr 1,January,3,Asian,2
2019,Qtr 1,January,4,Asian,4
2019,Qtr 1,January,8,Asian,2
2019,Qtr 1,January,9,Asian,1
2019,Qtr 1,January,10,Asian,1
2019,Qtr 1,January,14,Asian,1
2019,Qtr 1,January,16,Asian,3
2019,Qtr 1,January,17,Asian,2
2019,Qtr 1,January,18,Asian,2
2019,Qtr 1,January,22,Asian,2
2019,Qtr 1,January,24,Asian,6
2019,Qtr 1,January,25,Asian,1
2019,Qtr 1,January,28,Asian,3
2019,Qtr 1,January,30,Asian,1
2019,Qtr 1,February,1,Asian,1
2019,Qtr 1,February,2,Asian,11
2019,Qtr 1,February,4,Asian,2
2019,Qtr 1,February,5,Asian,1
2019,Qtr 1,February,7,Asian,1
2019,Qtr 1,February,9,Asian,2
2019,Qtr 1,February,11,Asian,2
2019,Qtr 1,February,12,Asian,1
2019,Qtr 1,February,13,Asian,3
2019,Qtr 1,February,14,Asian,2
2019,Qtr 1,February,15,Asian,1
2019,Qtr 1,February,16,Asian,2
2019,Qtr 1,February,19,Asian,4
2019,Qtr 1,February,20,Asian,3
2019,Qtr 1,February,21,Asian,2
2019,Qtr 1,February,22,Asian,3
2019,Qtr 1,February,25,Asian,3
2019,Qtr 1,February,26,Asian,1
2019,Qtr 1,February,27,Asian,1
2019,Qtr 1,February,28,Asian,2
2019,Qtr 1,March,1,Asian,2
2019,Qtr 1,March,4,Asian,2
2019,Qtr 1,March,6,Asian,5
2019,Qtr 1,March,7,Asian,2
2019,Qtr 1,March,8,Asian,2
2019,Qtr 1,March,11,Asian,3
2019,Qtr 1,March,12,Asian,2
2019,Qtr 1,March,13,Asian,1
2019,Qtr 1,March,14,Asian,2
2019,Qtr 1,March,18,Asian,4
2019,Qtr 1,March,20,Asian,1
2019,Qtr 1,March,21,Asian,5
2019,Qtr 1,March,22,Asian,1
2019,Qtr 1,March,25,Asian,4
2019,Qtr 1,March,26,Asian,1
2019,Qtr 1,March,27,Asian,3
2019,Qtr 1,March,28,Asian,1
2019,Qtr 1,March,29,Asian,2
2019,Qtr 1,March,30,Asian,1
2019,Qtr 1,March,31,Asian,1
2019,Qtr 2,April,2,Asian,1
2019,Qtr 2,April,3,Asian,7
2019,Qtr 2,April,4,Asian,1
2019,Qtr 2,April,8,Asian,1
2019,Qtr 2,April,9,Asian,1
2019,Qtr 2,April,10,Asian,3
2019,Qtr 2,April,11,Asian,1
2019,Qtr 2,April,12,Asian,1
2019,Qtr 2,April,15,Asian,2
2019,Qtr 2,April,17,Asian,2
2019,Qtr 2,April,18,Asian,3
2019,Qtr 2,April,19,Asian,5
2019,Qtr 2,April,20,Asian,1
2019,Qtr 2,April,22,Asian,5
2019,Qtr 2,April,24,Asian,3
2019,Qtr 2,April,25,Asian,2
2019,Qtr 2,April,27,Asian,2
2019,Qtr 2,April,28,Asian,1
2019,Qtr 2,April,29,Asian,2
2019,Qtr 2,April,30,Asian,2
2019,Qtr 2,May,1,Asian,1
2019,Qtr 2,May,2,Asian,2
2019,Qtr 2,May,3,Asian,4
2019,Qtr 2,May,5,Asian,3
2019,Qtr 2,May,6,Asian,3
2019,Qtr 2,May,9,Asian,1
2019,Qtr 2,May,10,Asian,2
2019,Qtr 2,May,13,Asian,1
2019,Qtr 2,May,14,Asian,1
2019,Qtr 2,May,15,Asian,1
2019,Qtr 2,May,16,Asian,3
2019,Qtr 2,May,20,Asian,1
2019,Qtr 2,May,23,Asian,4
2019,Qtr 2,May,24,Asian,3
2019,Qtr 2,May,26,Asian,1
2019,Qtr 2,May,28,Asian,3
2019,Qtr 2,May,29,Asian,2
2019,Qtr 2,May,31,Asian,1
2019,Qtr 2,June,1,Asian,3
2019,Qtr 2,June,3,Asian,2
2019,Qtr 2,June,4,Asian,3
2019,Qtr 2,June,5,Asian,11
2019,Qtr 2,June,6,Asian,1
2019,Qtr 2,June,7,Asian,3
2019,Qtr 2,June,10,Asian,4
2019,Qtr 2,June,11,Asian,6
2019,Qtr 2,June,12,Asian,1
2019,Qtr 2,June,13,Asian,3
2019,Qtr 2,June,14,Asian,3
2019,Qtr 2,June,17,Asian,1
2019,Qtr 2,June,19,Asian,4
2019,Qtr 2,June,21,Asian,3
2019,Qtr 2,June,24,Asian,2
2019,Qtr 2,June,26,Asian,3
2019,Qtr 3,July,1,Asian,2
2019,Qtr 3,July,2,Asian,3
2019,Qtr 3,July,5,Asian,1
2019,Qtr 3,July,8,Asian,1
2019,Qtr 3,July,9,Asian,3
2019,Qtr 3,July,10,Asian,6
2019,Qtr 3,July,11,Asian,3
2019,Qtr 3,July,12,Asian,1
2019,Qtr 3,July,15,Asian,2
2019,Qtr 3,July,16,Asian,2
2019,Qtr 3,July,17,Asian,3
2019,Qtr 3,July,18,Asian,2
2019,Qtr 3,July,22,Asian,1
2019,Qtr 3,July,23,Asian,1
2019,Qtr 3,July,25,Asian,1
2019,Qtr 3,July,26,Asian,2
2019,Qtr 3,July,29,Asian,1
2019,Qtr 3,July,30,Asian,1
2019,Qtr 3,July,31,Asian,2
2019,Qtr 3,August,2,Asian,2
2019,Qtr 3,August,5,Asian,1
2019,Qtr 3,August,6,Asian,3
2019,Qtr 3,August,7,Asian,2
2019,Qtr 3,August,8,Asian,2
2019,Qtr 3,August,10,Asian,1
2019,Qtr 3,August,12,Asian,6
2019,Qtr 3,August,13,Asian,2
2019,Qtr 3,August,14,Asian,3
2019,Qtr 3,August,15,Asian,1
2019,Qtr 3,August,16,Asian,3
2019,Qtr 3,August,19,Asian,3
2019,Qtr 3,August,21,Asian,1
2019,Qtr 3,August,23,Asian,2
2019,Qtr 3,August,26,Asian,4
2019,Qtr 3,August,27,Asian,1
2019,Qtr 3,August,28,Asian,2
2019,Qtr 3,August,29,Asian,3
2019,Qtr 3,September,3,Asian,3
2019,Qtr 3,September,4,Asian,6
2019,Qtr 3,September,7,Asian,2
2019,Qtr 3,September,9,Asian,2
2019,Qtr 3,September,10,Asian,3
2019,Qtr 3,September,12,Asian,1
2019,Qtr 3,September,13,Asian,1
2019,Qtr 3,September,16,Asian,2
2019,Qtr 3,September,17,Asian,3
2019,Qtr 3,September,18,Asian,3
2019,Qtr 3,September,19,Asian,1
2019,Qtr 3,September,20,Asian,3
2019,Qtr 3,September,23,Asian,2
2019,Qtr 3,September,24,Asian,4
2019,Qtr 3,September,25,Asian,3
2019,Qtr 3,September,26,Asian,1
2019,Qtr 3,September,27,Asian,4
2019,Qtr 3,September,30,Asian,3
2019,Qtr 4,October,2,Asian,1
2019,Qtr 4,October,4,Asian,1
2019,Qtr 4,October,7,Asian,2
2019,Qtr 4,October,8,Asian,3
2019,Qtr 4,October,10,Asian,2
2019,Qtr 4,October,11,Asian,1
2019,Qtr 4,October,15,Asian,1
2019,Qtr 4,October,16,Asian,5
2019,Qtr 4,October,17,Asian,6
2019,Qtr 4,October,18,Asian,4
2019,Qtr 4,October,19,Asian,1
2019,Qtr 4,October,21,Asian,6
2019,Qtr 4,October,23,Asian,1
2019,Qtr 4,October,24,Asian,2
2019,Qtr 4,October,25,Asian,3
2019,Qtr 4,October,28,Asian,5
2019,Qtr 4,October,29,Asian,5
2019,Qtr 4,October,30,Asian,4
2019,Qtr 4,October,31,Asian,2
2019,Qtr 4,November,1,Asian,2
2019,Qtr 4,November,4,Asian,2
2019,Qtr 4,November,5,Asian,2
2019,Qtr 4,November,6,Asian,1
2019,Qtr 4,November,7,Asian,1
2019,Qtr 4,November,13,Asian,6
2019,Qtr 4,November,15,Asian,1
2019,Qtr 4,November,19,Asian,2
2019,Qtr 4,November,20,Asian,1
2019,Qtr 4,November,21,Asian,1
2019,Qtr 4,November,25,Asian,4
2019,Qtr 4,November,27,Asian,1
2019,Qtr 4,December,3,Asian,1
2019,Qtr 4,December,4,Asian,4
2019,Qtr 4,December,5,Asian,3
2019,Qtr 4,December,6,Asian,1
2019,Qtr 4,December,9,Asian,2
2019,Qtr 4,December,10,Asian,5
2019,Qtr 4,December,11,Asian,2
2019,Qtr 4,December,12,Asian,3
2019,Qtr 4,December,13,Asian,1
2019,Qtr 4,December,16,Asian,2
2019,Qtr 4,December,17,Asian,1
2019,Qtr 4,December,18,Asian,3
2019,Qtr 4,December,19,Asian,2
2019,Qtr 4,December,20,Asian,1
2019,Qtr 4,December,23,Asian,6
2019,Qtr 4,December,26,Asian,1
2019,Qtr 4,December,27,Asian,2
2019,Qtr 4,December,31,Asian,1
2020,Qtr 1,January,2,Asian,2
2020,Qtr 1,January,3,Asian,1
2020,Qtr 1,January,6,Asian,1
2020,Qtr 1,January,7,Asian,1
2020,Qtr 1,January,8,Asian,4
2020,Qtr 1,January,9,Asian,2
2020,Qtr 1,January,10,Asian,6
2020,Qtr 1,January,11,Asian,4
2020,Qtr 1,January,12,Asian,2
2020,Qtr 1,January,13,Asian,1
2020,Qtr 1,January,14,Asian,3
2020,Qtr 1,January,15,Asian,5
2020,Qtr 1,January,16,Asian,1
2020,Qtr 1,January,18,Asian,3
2020,Qtr 1,January,19,Asian,1
2020,Qtr 1,January,21,Asian,10
2020,Qtr 1,January,22,Asian,2
2020,Qtr 1,January,24,Asian,1
2020,Qtr 1,January,25,Asian,1
2020,Qtr 1,January,27,Asian,3
2020,Qtr 1,January,28,Asian,4
2020,Qtr 1,January,29,Asian,1
2020,Qtr 1,January,30,Asian,1
2020,Qtr 1,February,4,Asian,2
2020,Qtr 1,February,5,Asian,3
2020,Qtr 1,February,7,Asian,1
2020,Qtr 1,February,8,Asian,1
2020,Qtr 1,February,9,Asian,2
2020,Qtr 1,February,10,Asian,2
2020,Qtr 1,February,13,Asian,1
2020,Qtr 1,February,14,Asian,1
2020,Qtr 1,February,15,Asian,1
2020,Qtr 1,February,18,Asian,1
2020,Qtr 1,February,19,Asian,1
2020,Qtr 1,February,20,Asian,1
2020,Qtr 1,February,21,Asian,1
2020,Qtr 1,February,24,Asian,3
2020,Qtr 1,February,25,Asian,1
2020,Qtr 1,February,27,Asian,1
2020,Qtr 1,February,28,Asian,1
2020,Qtr 1,March,2,Asian,2
2020,Qtr 1,March,3,Asian,2
2020,Qtr 1,March,4,Asian,4
2020,Qtr 1,March,5,Asian,3
2020,Qtr 1,March,6,Asian,1
2020,Qtr 1,March,9,Asian,3
2020,Qtr 1,March,12,Asian,2
2020,Qtr 1,March,13,Asian,1
2020,Qtr 1,March,15,Asian,1
2020,Qtr 1,March,17,Asian,1
2020,Qtr 1,March,18,Asian,1
2020,Qtr 1,March,20,Asian,2
2020,Qtr 1,March,23,Asian,2
2020,Qtr 1,March,24,Asian,5
2020,Qtr 1,March,25,Asian,3
2020,Qtr 1,March,26,Asian,3
2020,Qtr 1,March,27,Asian,2
2020,Qtr 1,March,30,Asian,1
2020,Qtr 2,April,2,Asian,2
2020,Qtr 2,April,3,Asian,1
2020,Qtr 2,April,6,Asian,5
2020,Qtr 2,April,7,Asian,1
2020,Qtr 2,April,8,Asian,1
2020,Qtr 2,April,14,Asian,1
2020,Qtr 2,April,15,Asian,2
2020,Qtr 2,April,17,Asian,5
2020,Qtr 2,April,20,Asian,2
2020,Qtr 2,April,21,Asian,1
2020,Qtr 2,April,23,Asian,2
2020,Qtr 2,April,24,Asian,1
2020,Qtr 2,April,27,Asian,5
2020,Qtr 2,April,30,Asian,1
2020,Qtr 2,May,1,Asian,1
2020,Qtr 2,May,4,Asian,3
2020,Qtr 2,May,5,Asian,2
2020,Qtr 2,May,6,Asian,1
2020,Qtr 2,May,11,Asian,1
2020,Qtr 2,May,12,Asian,3
2020,Qtr 2,May,13,Asian,1
2020,Qtr 2,May,14,Asian,3
2020,Qtr 2,May,18,Asian,7
2020,Qtr 2,May,19,Asian,2
2020,Qtr 2,May,20,Asian,1
2020,Qtr 2,May,21,Asian,2
2020,Qtr 2,May,22,Asian,2
2020,Qtr 2,May,26,Asian,2
2020,Qtr 2,May,27,Asian,2
2020,Qtr 2,May,28,Asian,3
2020,Qtr 2,May,29,Asian,3
2020,Qtr 2,June,2,Asian,2
2020,Qtr 2,June,3,Asian,2
2020,Qtr 2,June,4,Asian,3
2020,Qtr 2,June,5,Asian,1
2020,Qtr 2,June,10,Asian,1
2020,Qtr 2,June,11,Asian,3
2020,Qtr 2,June,12,Asian,2
2020,Qtr 2,June,14,Asian,2
2020,Qtr 2,June,15,Asian,2
2020,Qtr 2,June,16,Asian,1
2020,Qtr 2,June,17,Asian,1
2020,Qtr 2,June,18,Asian,1
2020,Qtr 2,June,19,Asian,1
2020,Qtr 2,June,22,Asian,3
2020,Qtr 2,June,24,Asian,1
2020,Qtr 2,June,25,Asian,3
2020,Qtr 2,June,26,Asian,1
2020,Qtr 2,June,29,Asian,2
2020,Qtr 2,June,30,Asian,3
2020,Qtr 3,July,1,Asian,1
2020,Qtr 3,July,2,Asian,5
2020,Qtr 3,July,6,Asian,3
2020,Qtr 3,July,7,Asian,1
2020,Qtr 3,July,8,Asian,2
2020,Qtr 3,July,10,Asian,2
2020,Qtr 3,July,13,Asian,6
2020,Qtr 3,July,15,Asian,2
2020,Qtr 3,July,16,Asian,2
2020,Qtr 3,July,18,Asian,1
2020,Qtr 3,July,21,Asian,4
2020,Qtr 3,July,23,Asian,2
2020,Qtr 3,July,25,Asian,3
2020,Qtr 3,July,26,Asian,5
2020,Qtr 3,July,28,Asian,2
2020,Qtr 3,July,30,Asian,3
2020,Qtr 3,August,3,Asian,2
2020,Qtr 3,August,5,Asian,5
2020,Qtr 3,August,6,Asian,3
2020,Qtr 3,August,8,Asian,1
2020,Qtr 3,August,10,Asian,4
2020,Qtr 3,August,11,Asian,9
2020,Qtr 3,August,13,Asian,1
2020,Qtr 3,August,17,Asian,9
2020,Qtr 3,August,18,Asian,5
2020,Qtr 3,August,19,Asian,1
2020,Qtr 3,August,20,Asian,1
2020,Qtr 3,August,22,Asian,1
2020,Qtr 3,August,24,Asian,1
2020,Qtr 3,August,25,Asian,2
2020,Qtr 3,August,26,Asian,3
2020,Qtr 3,August,27,Asian,3
2020,Qtr 3,August,28,Asian,2
2020,Qtr 3,September,1,Asian,2
2020,Qtr 3,September,2,Asian,3
2020,Qtr 3,September,3,Asian,3
2020,Qtr 3,September,4,Asian,2
2020,Qtr 3,September,8,Asian,4
2020,Qtr 3,September,9,Asian,3
2020,Qtr 3,September,10,Asian,1
2020,Qtr 3,September,11,Asian,4
2020,Qtr 3,September,14,Asian,1
2020,Qtr 3,September,15,Asian,1
2020,Qtr 3,September,16,Asian,2
2020,Qtr 3,September,18,Asian,1
2020,Qtr 3,September,21,Asian,2
2020,Qtr 3,September,22,Asian,5
2020,Qtr 3,September,23,Asian,3
2020,Qtr 3,September,24,Asian,1
2020,Qtr 3,September,28,Asian,2
2020,Qtr 3,September,29,Asian,4
2020,Qtr 3,September,30,Asian,1
2020,Qtr 4,October,1,Asian,1
2020,Qtr 4,October,2,Asian,1
2020,Qtr 4,October,5,Asian,1
2020,Qtr 4,October,6,Asian,1
2020,Qtr 4,October,9,Asian,3
2020,Qtr 4,October,12,Asian,1
2020,Qtr 4,October,13,Asian,8
2020,Qtr 4,October,14,Asian,1
2020,Qtr 4,October,15,Asian,3
2020,Qtr 4,October,16,Asian,1
2020,Qtr 4,October,19,Asian,5
2020,Qtr 4,October,20,Asian,3
2020,Qtr 4,October,21,Asian,3
2020,Qtr 4,October,22,Asian,2
2020,Qtr 4,October,23,Asian,3
2020,Qtr 4,October,26,Asian,3
2020,Qtr 4,October,27,Asian,3
2020,Qtr 4,October,29,Asian,3
2020,Qtr 4,October,30,Asian,1
2020,Qtr 4,November,2,Asian,2
2020,Qtr 4,November,3,Asian,1
2020,Qtr 4,November,4,Asian,2
2020,Qtr 4,November,5,Asian,1
2020,Qtr 4,November,6,Asian,1
2020,Qtr 4,November,7,Asian,2
2020,Qtr 4,November,9,Asian,3
2020,Qtr 4,November,10,Asian,1
2020,Qtr 4,November,12,Asian,2
2020,Qtr 4,November,13,Asian,1
2020,Qtr 4,November,15,Asian,1
2020,Qtr 4,November,16,Asian,3
2020,Qtr 4,November,17,Asian,4
2020,Qtr 4,November,18,Asian,2
2020,Qtr 4,November,19,Asian,1
2020,Qtr 4,November,20,Asian,2
2020,Qtr 4,November,21,Asian,1
2020,Qtr 4,November,23,Asian,1
2020,Qtr 4,November,24,Asian,1
2020,Qtr 4,November,28,Asian,2
2020,Qtr 4,November,29,Asian,2
2020,Qtr 4,November,30,Asian,3
2020,Qtr 4,December,1,Asian,4
2020,Qtr 4,December,2,Asian,1
2020,Qtr 4,December,3,Asian,1
2020,Qtr 4,December,7,Asian,3
2020,Qtr 4,December,8,Asian,3
2020,Qtr 4,December,10,Asian,3
2020,Qtr 4,December,11,Asian,1
2020,Qtr 4,December,14,Asian,1
2020,Qtr 4,December,15,Asian,3
2020,Qtr 4,December,16,Asian,1
2020,Qtr 4,December,17,Asian,1
2020,Qtr 4,December,18,Asian,3
2020,Qtr 4,December,20,Asian,1
2020,Qtr 4,December,21,Asian,1
2020,Qtr 4,December,22,Asian,3
2020,Qtr 4,December,23,Asian,1
2020,Qtr 4,December,24,Asian,1
2020,Qtr 4,December,28,Asian,2
2020,Qtr 4,December,29,Asian,6
2020,Qtr 4,December,30,Asian,2
2021,Qtr 1,January,4,Asian,4
2021,Qtr 1,January,5,Asian,1
2021,Qtr 1,January,6,Asian,3
2021,Qtr 1,January,7,Asian,5
2021,Qtr 1,January,8,Asian,1
2021,Qtr 1,January,11,Asian,2
2021,Qtr 1,January,12,Asian,1
2021,Qtr 1,January,14,Asian,2
2021,Qtr 1,January,19,Asian,1
2021,Qtr 1,January,20,Asian,1
2021,Qtr 1,January,21,Asian,2
2021,Qtr 1,January,22,Asian,1
2021,Qtr 1,January,25,Asian,1
2021,Qtr 1,January,27,Asian,1
2021,Qtr 1,January,29,Asian,1
2021,Qtr 1,February,1,Asian,2
2021,Qtr 1,February,2,Asian,1
2021,Qtr 1,February,3,Asian,3
2021,Qtr 1,February,5,Asian,2
2021,Qtr 1,February,9,Asian,1
2021,Qtr 1,February,10,Asian,3
2021,Qtr 1,February,11,Asian,1
2021,Qtr 1,February,12,Asian,1
2021,Qtr 1,February,18,Asian,1
2021,Qtr 1,February,22,Asian,2
2021,Qtr 1,February,23,Asian,3
2021,Qtr 1,February,25,Asian,2
2021,Qtr 1,March,1,Asian,2
2021,Qtr 1,March,2,Asian,4
2021,Qtr 1,March,3,Asian,3
2021,Qtr 1,March,4,Asian,1
2021,Qtr 1,March,5,Asian,2
2021,Qtr 1,March,7,Asian,2
2021,Qtr 1,March,8,Asian,1
2021,Qtr 1,March,9,Asian,2
2021,Qtr 1,March,10,Asian,1
2021,Qtr 1,March,11,Asian,3
2021,Qtr 1,March,12,Asian,2
2021,Qtr 1,March,16,Asian,2
2021,Qtr 1,March,17,Asian,1
2021,Qtr 1,March,19,Asian,1
2021,Qtr 1,March,22,Asian,4
2021,Qtr 1,March,24,Asian,1
2021,Qtr 1,March,25,Asian,2
2021,Qtr 1,March,26,Asian,2
2021,Qtr 1,March,29,Asian,5
2021,Qtr 1,March,30,Asian,4
2021,Qtr 2,April,1,Asian,2
2021,Qtr 2,April,2,Asian,4
2021,Qtr 2,April,5,Asian,5
2021,Qtr 2,April,6,Asian,9
2021,Qtr 2,April,7,Asian,1
2021,Qtr 2,April,8,Asian,1
2021,Qtr 2,April,9,Asian,1
2021,Qtr 2,April,12,Asian,2
2021,Qtr 2,April,13,Asian,1
2021,Qtr 2,April,14,Asian,3
2021,Qtr 2,April,15,Asian,2
2021,Qtr 2,April,19,Asian,2
2021,Qtr 2,April,20,Asian,3
2021,Qtr 2,April,22,Asian,2
2021,Qtr 2,April,23,Asian,2
2021,Qtr 2,April,26,Asian,2
2021,Qtr 2,April,27,Asian,2
2021,Qtr 2,April,29,Asian,2
2021,Qtr 2,April,30,Asian,1
2021,Qtr 2,May,3,Asian,1
2021,Qtr 2,May,4,Asian,1
2021,Qtr 2,May,5,Asian,2
2021,Qtr 2,May,6,Asian,2
2021,Qtr 2,May,7,Asian,2
2021,Qtr 2,May,11,Asian,3
2021,Qtr 2,May,12,Asian,1
2021,Qtr 2,May,13,Asian,3
2021,Qtr 2,May,14,Asian,1
2021,Qtr 2,May,17,Asian,1
2021,Qtr 2,May,18,Asian,2
2021,Qtr 2,May,19,Asian,2
2021,Qtr 2,May,20,Asian,2
2021,Qtr 2,May,21,Asian,1
2021,Qtr 2,May,23,Asian,1
2021,Qtr 2,May,24,Asian,1
2021,Qtr 2,May,25,Asian,1
2021,Qtr 2,May,26,Asian,2
2021,Qtr 2,May,27,Asian,1
2021,Qtr 2,May,28,Asian,2
2021,Qtr 2,June,1,Asian,5
2021,Qtr 2,June,7,Asian,3
2021,Qtr 2,June,8,Asian,4
2021,Qtr 2,June,9,Asian,5
2021,Qtr 2,June,10,Asian,1
2021,Qtr 2,June,11,Asian,1
2021,Qtr 2,June,15,Asian,1
2021,Qtr 2,June,16,Asian,3
2021,Qtr 2,June,17,Asian,3
2021,Qtr 2,June,21,Asian,3
2021,Qtr 2,June,22,Asian,1
2021,Qtr 2,June,23,Asian,1
2021,Qtr 2,June,28,Asian,2
2021,Qtr 2,June,30,Asian,1
2021,Qtr 3,July,1,Asian,5
2021,Qtr 3,July,2,Asian,2
2021,Qtr 3,July,6,Asian,3
2021,Qtr 3,July,7,Asian,4
2021,Qtr 3,July,8,Asian,1
2021,Qtr 3,July,9,Asian,3
2021,Qtr 3,July,10,Asian,1
2021,Qtr 3,July,12,Asian,4
2021,Qtr 3,July,13,Asian,2
2021,Qtr 3,July,14,Asian,3
2021,Qtr 3,July,15,Asian,6
2021,Qtr 3,July,16,Asian,1
2021,Qtr 3,July,19,Asian,1
2021,Qtr 3,July,20,Asian,4
2021,Qtr 3,July,21,Asian,1
2021,Qtr 3,July,23,Asian,4
2021,Qtr 3,July,26,Asian,4
2021,Qtr 3,July,27,Asian,2
2021,Qtr 3,July,28,Asian,4
2021,Qtr 3,July,30,Asian,5
2021,Qtr 3,August,2,Asian,2
2021,Qtr 3,August,3,Asian,3
2021,Qtr 3,August,5,Asian,2
2021,Qtr 3,August,8,Asian,1
2021,Qtr 3,August,9,Asian,1
2021,Qtr 3,August,10,Asian,1
2021,Qtr 3,August,11,Asian,1
2021,Qtr 3,August,12,Asian,4
2021,Qtr 3,August,13,Asian,2
2021,Qtr 3,August,16,Asian,5
2021,Qtr 3,August,17,Asian,6
2021,Qtr 3,August,18,Asian,3
2021,Qtr 3,August,19,Asian,7
2021,Qtr 3,August,20,Asian,1
2021,Qtr 3,August,23,Asian,1
2021,Qtr 3,August,24,Asian,3
2021,Qtr 3,August,25,Asian,4
2021,Qtr 3,August,26,Asian,1
2021,Qtr 3,August,27,Asian,2
2021,Qtr 3,August,30,Asian,2
2021,Qtr 3,September,1,Asian,2
2021,Qtr 3,September,2,Asian,5
2021,Qtr 3,September,3,Asian,1
2021,Qtr 3,September,7,Asian,3
2021,Qtr 3,September,8,Asian,2
2021,Qtr 3,September,9,Asian,1
2021,Qtr 3,September,10,Asian,2
2021,Qtr 3,September,13,Asian,2
2021,Qtr 3,September,14,Asian,1
2021,Qtr 3,September,15,Asian,1
2021,Qtr 3,September,16,Asian,1
2021,Qtr 3,September,17,Asian,1
2021,Qtr 3,September,22,Asian,2
2021,Qtr 3,September,23,Asian,8
2021,Qtr 3,September,24,Asian,1
2021,Qtr 3,September,27,Asian,3
2021,Qtr 3,September,28,Asian,5
2021,Qtr 3,September,29,Asian,3
2021,Qtr 4,October,1,Asian,1
2021,Qtr 4,October,4,Asian,4
2021,Qtr 4,October,5,Asian,1
2021,Qtr 4,October,6,Asian,2
2021,Qtr 4,October,7,Asian,1
2021,Qtr 4,October,8,Asian,2
2021,Qtr 4,October,12,Asian,2
2021,Qtr 4,October,13,Asian,4
2021,Qtr 4,October,14,Asian,3
2021,Qtr 4,October,15,Asian,3
2021,Qtr 4,October,16,Asian,1
2021,Qtr 4,October,18,Asian,3
2021,Qtr 4,October,19,Asian,2
2021,Qtr 4,October,20,Asian,2
2021,Qtr 4,October,22,Asian,3
2021,Qtr 4,October,25,Asian,2
2021,Qtr 4,October,26,Asian,5
2021,Qtr 4,October,27,Asian,1
2021,Qtr 4,October,28,Asian,1
2021,Qtr 4,October,30,Asian,1
2021,Qtr 4,October,31,Asian,1
2021,Qtr 4,November,1,Asian,2
2021,Qtr 4,November,3,Asian,1
2021,Qtr 4,November,6,Asian,1
2021,Qtr 4,November,7,Asian,2
2021,Qtr 4,November,8,Asian,4
2021,Qtr 4,November,10,Asian,1
2021,Qtr 4,November,11,Asian,1
2021,Qtr 4,November,12,Asian,2
2021,Qtr 4,November,14,Asian,2
2021,Qtr 4,November,15,Asian,5
2021,Qtr 4,November,16,Asian,2
2021,Qtr 4,November,18,Asian,1
2021,Qtr 4,November,19,Asian,1
2021,Qtr 4,November,20,Asian,3
2021,Qtr 4,November,22,Asian,4
2021,Qtr 4,November,24,Asian,2
2021,Qtr 4,November,28,Asian,5
2021,Qtr 4,November,30,Asian,1
2021,Qtr 4,December,1,Asian,1
2021,Qtr 4,December,3,Asian,2
2021,Qtr 4,December,4,Asian,1
2021,Qtr 4,December,6,Asian,3
2021,Qtr 4,December,7,Asian,2
2021,Qtr 4,December,9,Asian,2
2021,Qtr 4,December,10,Asian,1
2021,Qtr 4,December,11,Asian,2
2021,Qtr 4,December,13,Asian,4
2021,Qtr 4,December,14,Asian,1
2021,Qtr 4,December,15,Asian,1
2021,Qtr 4,December,17,Asian,3
2021,Qtr 4,December,18,Asian,1
2021,Qtr 4,December,19,Asian,2
2021,Qtr 4,December,20,Asian,1
2021,Qtr 4,December,21,Asian,1
2021,Qtr 4,December,27,Asian,4
2021,Qtr 4,December,28,Asian,3
2021,Qtr 4,December,30,Asian,1
2022,Qtr 1,January,5,Asian,2
2022,Qtr 1,January,7,Asian,2
2022,Qtr 1,January,10,Asian,3
2022,Qtr 1,January,12,Asian,2
2022,Qtr 1,January,13,Asian,1
2022,Qtr 1,January,15,Asian,4
2022,Qtr 1,January,16,Asian,1
2022,Qtr 1,January,17,Asian,4
